levelId,Filename,Area_Name,Name,Pos,Rotate,Type,Destination,EntityID,FixedMonsterID
403005;100303;100302;100301;,level_003,,MHSpawnPoint54,"2997.9907,3378.6021,63.91407","1,0,0,0",MHMonsterSpawnPoint,,423,50070
300301;,level_003,,MHSpawnPoint141,"1365.8005,771.1228,61.931267","0.60181504,0,0,-0.79863548",MHMonsterSpawnPoint,,148,50070
,level_003,,DM_R7_CommonPoint8,"1309.6373,645.47321,48.9375","1,0,0,0",MHMonsterSpawnPoint,,429,0
100333;100332;100331;100323;100322;100321;100313;100312;100311;100303;100302;100301;,level_003,,night_thunderbug01,"3467.6292,804.09998,89.568703","1,0,0,0",MHMonsterSpawnPoint,,403,50160
,level_003,,DM_R5_CommonPoint1,"666.41058,3165.3137,83.9375","1,0,0,0",MHMonsterSpawnPoint,,428,0
100398;,level_003,,MHSpawnPoint124,"1274.281,657.74829,48.90625","0.71325034,0,0,-0.70090938",MHMonsterSpawnPoint,,318,50070
300301;,level_003,,SandBear,"677.13812,3149.7725,84.119408","1,0,0,0",MHMonsterSpawnPoint,,149,60011
403011;403007;403006;403001;100344;100343;100342;100341;,level_003,,SmallMonster_R4_3,"3008.446,3407.052,64.50325","1,0,0,0",MHMonsterSpawnPoint,,435,50130
,level_003,,DM_R6_CommonPoint2,"1345.9229,759.23676,61.759811","1,0,0,0",MHMonsterSpawnPoint,,427,0
603001;,level_003,,MHSpawnPoint154,"3458.2146,805.1463,88.442551","0.85716742,0,0,-0.51503783",MHMonsterSpawnPoint,,483,50150
,level_003,,DM_R3_CommonPoint2,"493.43982,1913.5238,36.3125","1,0,0,0",MHMonsterSpawnPoint,,426,0
,level_004,,Region3_CommonPoint3,"158.59195,293.12823,23.314503","1,0,0,0",MHMonsterSpawnPoint,,276,0
,level_004,,Region1_CommonPoint4,"865.87952,754.86877,18.405247","1,0,0,0",MHMonsterSpawnPoint,,275,0
404303;404302;404301;404007;404006;100423;100413;100403;,level_004,,MonsterSpawner_Hard_M022_R4_1,"197.59325,211.43233,31.303236","1,0,0,0",MHMonsterSpawnPoint,,174,50220
,level_004,,Region4_CommonPoint5,"197.40359,206.77692,31.234375","1,0,0,0",MHMonsterSpawnPoint,,266,0
100423;100422;100421;100424;404303;,level_004,,Shield_Crab_King_SpawnPoint,"815.4422,735.5769,18.732269","1,0,0,0",MHMonsterSpawnPoint,,122,0
300401;,level_004,,300401_MHSpawnPoint1,"810.3938,769.82361,18.71875","1,0,0,0",MHMonsterSpawnPoint,,355,50170
,level_004,,Region6_CommonPoint2,"281.92654,756.66449,18.458265","0.91706008,0,0,0.39874905",MHMonsterSpawnPoint,,389,0
404005;100422;100412;100402;,level_004,,MonsterSpawner_Normal_M022_R3_1,"153.44141,296.496,23.328125","1,0,0,0",MHMonsterSpawnPoint,,185,50220
300401;,level_004,,300401_MHSpawnPoint10,"343.54825,237.92282,31.953125","1,0,0,0",MHMonsterSpawnPoint,,356,50170
404401;404004;100421;100411;100401;,level_004,,MonsterSpawner_Easy_M005_R5_2,"337.28128,246.41359,32.012924","1,0,0,0",MHMonsterSpawnPoint,,170,50050
100465;,level_004,,100465_Boss,"841.47638,741.51288,18.500235","1,0,0,0",MHMonsterSpawnPoint,,134,60070
,level_004,,Region1_CommonPoint3,"810.91705,764.96088,18.733078","1,0,0,0",MHMonsterSpawnPoint,,387,0
404005;404004;,level_004,,Eos,"808.72198,734.42419,19.308924","1,0,0,0",MHMonsterSpawnPoint,,153,60022
100491;,level_004,,100491_MHSpawnPoint5,"158.76163,303.15604,23.331882","0.93667215,0,0,0.35020748",MHMonsterSpawnPoint,,233,50253
404401;404303;404302;404301;404007;404006;404005;404004;100423;100422;100421;100413;100412;100411;100403;100402;100401;,level_004,,MonsterSpawner_Night_M015_R1_1,"879.82141,755.03235,18.258671","1,0,0,0",MHMonsterSpawnPoint,,179,50150
604001;,level_004,,MHSpawnPoint18,"276.405,775.09839,18.723204","-0.35020828,0,0,0.93667185",MHMonsterSpawnPoint,,212,50170
404010;404009;404008;404003;404002;404001;100434;100433;100432;100431;,level_004,,MHSpawnPoint_R1,"811.14911,728.90503,18.732044","1,0,0,0",MHMonsterSpawnPoint,,156,0
604001;,level_004,,MHSpawnPoint5,"153.60118,311.57556,23.378464","0.43051103,0,0,0.90258533",MHMonsterSpawnPoint,,213,50050
404301;404006;100414;100413;100412;100411;,level_004,,MonsterSpawner_PHB_M022_R3_1,"146.88356,296.44638,23.57773","1,0,0,0",MHMonsterSpawnPoint,,164,50220
300401;,level_004,,300401_MHSpawnPoint2,"822.20569,748.26019,18.726028","1,0,0,0",MHMonsterSpawnPoint,,363,50170
,level_004,,Region3_CommonPoint9,"151.70467,316.04382,23.328125","1,0,0,0",MHMonsterSpawnPoint,,385,0
,level_004,,Region1_CP_RedSpeed_2,"822.81061,729.73022,18.740797","0.86162913,0,0,0.50753844",MHMonsterSpawnPoint,,384,0
604001;,level_004,,MHSpawnPoint9,"198.93134,197.87659,31.60568","0.91354537,0,0,0.40673691",MHMonsterSpawnPoint,,214,50220
404303;404302;404301;404007;404006;100423;100413;100403;,level_004,,MonsterSpawner_Hard_M005_R2_1,"793.90198,271.39645,17.21875","1,0,0,0",MHMonsterSpawnPoint,,175,50050
100491;,level_004,,100491_MHSpawnPoint2,"130.69334,309.27588,23.373713","1,0,0,0",MHMonsterSpawnPoint,,234,50250
404005;100422;100412;100402;,level_004,,MonsterSpawner_Normal_M005_R5_2,"342.45837,228.87869,32.75","1,0,0,0",MHMonsterSpawnPoint,,168,50050
,level_004,,Region3_CommonPoint7,"142.06006,316.25635,23.328125","1,0,0,0",MHMonsterSpawnPoint,,382,0
404302;404007;100404;100403;100402;100401;,level_004,,MonsterSpawner_PSB_M015_R1_1,"866.86481,760.99518,18.515902","1,0,0,0",MHMonsterSpawnPoint,,161,50150
,level_004,,Region1_CommonPoint2,"824.54401,744.25055,18.6875","1,0,0,0",MHMonsterSpawnPoint,,381,0
404401;404303;404302;404301;404007;404006;404005;404004;100423;100422;100421;100413;100412;100411;100403;100402;100401;,level_004,,MonsterSpawner_Night_M015_R7_1,"304.64273,851.35907,17.991522","1,0,0,0",MHMonsterSpawnPoint,,180,50150
604001;,level_004,,MHSpawnPoint14,"315.46005,843.30597,18.170425","0.38268298,0,0,0.92387974",MHMonsterSpawnPoint,,215,50170
404302;404007;100404;100403;100402;100401;,level_004,,MonsterSpawner_PSB_M015_R3_1,"151.13306,299.12668,23.328125","1,0,0,0",MHMonsterSpawnPoint,,160,50150
,level_004,,Region5_CommonPoint7,"320.96936,238.38663,31.953125","0.57357639,0,0,0.81915206",MHMonsterSpawnPoint,,379,0
,level_004,,Region4_CommonPoint4,"185.74132,206.21033,31.234375","1,0,0,0",MHMonsterSpawnPoint,,377,0
,level_004,,Region1_CommonPoint6,"870.29462,746.03156,18.479771","1,0,0,0",MHMonsterSpawnPoint,,375,0
,level_004,,Box_Support2,"810.0481,898.16052,25.33032","0.99452192,0,0,-0.10452854",MHMonsterSpawnPoint,,380,39004
404302;404007;100404;100403;100402;100401;,level_004,,MonsterSpawner_PSB_M015_R2_1,"781.48621,262.16214,17.286314","1,0,0,0",MHMonsterSpawnPoint,,159,50150
,level_004,,Region1_CP_RedSpeed_1,"805.62994,709.48401,18.795258","0.99619472,0,0,-0.08715573",MHMonsterSpawnPoint,,374,0
604001;,level_004,,MHSpawnPoint20,"804.73022,761.81909,19.163694","-0.043620471,0,0,0.99904817",MHMonsterSpawnPoint,,216,50150
404301;404006;100414;100413;100412;100411;,level_004,,MonsterSpawner_PHB_M022_R4_1,"190.30606,215.42085,31.42148","1,0,0,0",MHMonsterSpawnPoint,,163,50220
100497;,level_004,,100497_BossSpawner_Point,"828.4826,742.24823,18.914621","1,0,0,0",MHMonsterSpawnPoint,,204,0
604003;,level_004,,604003_Monster5,"150.67523,314.8779,23.250515","1,0,0,0",MHMonsterSpawnPoint,,142,50050
,level_004,,Region4_CommonPoint9,"172.23616,218.7932,31.234375","1,0,0,0",MHMonsterSpawnPoint,,373,0
100414;100413;100412;100411;404301;404006;,level_004,,SpawnGrp_Peach_Hair_Beast_Point1,"783.75604,225.759,32.389988","1,0,0,0",MHMonsterSpawnPoint,,125,0
,level_004,,Region6_CommonPoint7,"285.71017,757.54523,18.369846","0.91706008,0,0,0.39874905",MHMonsterSpawnPoint,,371,0
,level_004,,Region6_CommonPoint6,"274.86096,766.09875,18.46875","0.91706008,0,0,0.39874905",MHMonsterSpawnPoint,,370,0
,level_004,,Region6_CommonPoint10,"277.05792,759.44641,18.46875","0.91706008,0,0,0.39874905",MHMonsterSpawnPoint,,404,0
,level_004,,ShipBoardBreak_Monster1_Point3,"823.24835,233.98015,20.904907","0.47715873,0,0,0.87881714",MHMonsterSpawnPoint,,104,0
,level_004,,Region6_CommonPoint1,"282.81302,752.30682,18.365219","0.91706008,0,0,0.39874905",MHMonsterSpawnPoint,,403,0
300401;,level_004,,300401_MHSpawnPoint14,"278.49438,764.81421,18.453125","1,0,0,0",MHMonsterSpawnPoint,,328,50170
604001;,level_004,,MHSpawnPoint16,"275.48996,764.03687,19.008688","0.90996152,0,0,-0.41469267",MHMonsterSpawnPoint,,217,50170
204050;204049;204048;204047;204046;204045;204044;204043;204042;204041;204040;204039;204038;204037;204036;204035;204034;204033;204032;204031;204030;204029;204028;204027;204026;204025;204024;204023;204022;204021;204020;204019;204018;204017;204016;204015;204014;204013;204012;204011;204010;204009;204008;204007;204006;204005;204004;204003;204002;204001;200532;200529;200502;200434;200433;200429;200401;200331;200330;200303;200302;,level_004,,WT_NPC_Point,"813.17657,909.04724,24.890625","0.90630782,0,0,-0.42261821",MHMonsterSpawnPoint,,136,0
404303;100424;100423;100422;100421;,level_004,,MonsterSpawner_PHB_M017_R6_1,"289.84824,769.8125,18.47168","0.85264015,0,0,0.52249855",MHMonsterSpawnPoint,,158,50170
300401;,level_004,,300401_MHSpawnPoint4,"795.93719,274.57211,18.046875","1,0,0,0",MHMonsterSpawnPoint,,331,50170
,level_004,,Region3_CP_RedSpeed_1,"130.91843,300.38901,23.897902","1,0,0,0",MHMonsterSpawnPoint,,394,0
404303;404302;404301;404007;404006;100423;100413;100403;,level_004,,MonsterSpawner_Hard_M005_R5_1,"334.24832,225.02171,32.842865","1,0,0,0",MHMonsterSpawnPoint,,176,50050
,level_004,,Region5_CommonPoint3,"320.84506,231.83374,31.973768","0.57357639,0,0,0.81915206",MHMonsterSpawnPoint,,345,0
,level_004,,Region3_CommonPoint6,"150.26497,301.11597,23.364838","1,0,0,0",MHMonsterSpawnPoint,,327,0
100497;,level_004,,MHSpawnPoint1,"801.59406,221.28986,32.65395","0.86602539,0,0,-0.50000006",MHMonsterSpawnPoint,,206,60080
604001;,level_004,,MHSpawnPoint3,"817.70667,751.48938,19.032345","1,0,0,0",MHMonsterSpawnPoint,,210,60080
,level_004,,Region4_CP_RedSpeed_2,"194.76514,211.97769,31.26376","0.49242362,0,0,0.87035567",MHMonsterSpawnPoint,,369,0
300401;,level_004,,300401_MHSpawnPoint11,"325.31015,232.07242,31.962772","1,0,0,0",MHMonsterSpawnPoint,,332,50170
,level_004,,Region3_CommonPoint5,"152.23149,307.56003,23.331741","1,0,0,0",MHMonsterSpawnPoint,,358,0
404401;404004;100421;100411;100401;,level_004,,MonsterSpawner_Easy_M022_R4_2,"177.88664,211.97791,31.060389","1,0,0,0",MHMonsterSpawnPoint,,171,50220
604001;,level_004,,MHSpawnPoint13,"325.61282,235.78981,32.57011","0.55919325,0,0,-0.82903737",MHMonsterSpawnPoint,,218,50150
300401;,level_004,,300401_MHSpawnPoint8,"192.93166,201.50371,31.234375","1,0,0,0",MHMonsterSpawnPoint,,333,50170
300401;,level_004,,300401_MHSpawnPoint5,"773.10541,259.94855,18.046875","1,0,0,0",MHMonsterSpawnPoint,,334,50170
604003;,level_004,,604003_Monster3,"798.26471,269.44357,18.025351","1,0,0,0",MHMonsterSpawnPoint,,143,50050
604001;,level_004,,MHSpawnPoint21,"806.25897,724.9787,19.163694","0.99996191,0,0,0.0087277414",MHMonsterSpawnPoint,,219,50150
,level_004,,Region1_CommonPoint10,"812.94226,777.28143,18.6875","1,0,0,0",MHMonsterSpawnPoint,,354,0
,level_004,,Region1_CommonPoint7,"836.82825,741.33112,18.434906","1,0,0,0",MHMonsterSpawnPoint,,348,0
,level_004,,Region3_CommonPoint10,"147.73094,311.3696,23.330917","1,0,0,0",MHMonsterSpawnPoint,,347,0
,level_004,,Region5_CommonPoint6,"342.15134,231.48116,31.963596","0.57357639,0,0,0.81915206",MHMonsterSpawnPoint,,352,0
100491;,level_004,,100491_MHSpawnPoint8,"165.90433,276.22321,23.241892","0.82903761,0,0,0.5591929",MHMonsterSpawnPoint,,236,50252
404303;100424;100423;100422;100421;,level_004,,MonsterSpawner_PHB_M017_R7_1,"309.84827,856.45294,17.714043","0.87881714,0,0,-0.47715876",MHMonsterSpawnPoint,,157,50170
100491;,level_004,,100491_MHSpawnPoint4,"157.5155,310.61523,23.331882","0.92387956,0,0,0.38268337",MHMonsterSpawnPoint,,237,50251
300401;,level_004,,300401_MHSpawnPoint7,"141.44958,313.67682,23.328125","1,0,0,0",MHMonsterSpawnPoint,,335,50170
300401;,level_004,,300401_MHSpawnPoint13,"297.27893,846.60962,17.950508","1,0,0,0",MHMonsterSpawnPoint,,336,50170
,level_004,,Region5_CommonPoint2,"328.35672,226.0744,31.96875","0.57357639,0,0,0.81915206",MHMonsterSpawnPoint,,353,0
404401;404004;100421;100411;100401;,level_004,,MonsterSpawner_Easy_M022_R3_1,"153.10114,322.85815,23.328125","1,0,0,0",MHMonsterSpawnPoint,,172,50220
,level_004,,NPC_CatFood_Cooker,"820.54218,871.21741,18.218792","0.85264015,0,0,0.52249861",MHMonsterSpawnPoint,,120,33343
,level_004,,BattleSupplyCat,"820.44696,874.4129,18.533855","0.42261824,0,0,0.90630782",MHMonsterSpawnPoint,,121,33323
604003;,level_004,,604003_Monster4,"789.21161,262.41904,18.025351","1,0,0,0",MHMonsterSpawnPoint,,144,50050
,level_004,,Region4_CommonPoint1,"200.09056,197.6528,31.244576","1,0,0,0",MHMonsterSpawnPoint,,357,0
,level_004,,Region1_CommonPoint5,"864.52655,774.8399,18.495827","1,0,0,0",MHMonsterSpawnPoint,,361,0
,level_004,,Region4_CommonPoint7,"185.68921,217.72058,31.223116","1,0,0,0",MHMonsterSpawnPoint,,362,0
,level_004,,Region4_CommonPoint6,"178.24652,205.52254,31.234375","1,0,0,0",MHMonsterSpawnPoint,,364,0
,level_004,,Region6_CommonPoint4,"300.8306,773.19708,18.221859","0.91706008,0,0,0.39874905",MHMonsterSpawnPoint,,365,0
,level_004,,Region1_CommonPoint9,"800.27405,787.90649,18.737297","1,0,0,0",MHMonsterSpawnPoint,,366,0
,level_004,,Region1_CommonPoint8,"801.88977,762.48145,18.71875","1,0,0,0",MHMonsterSpawnPoint,,367,0
604001;,level_004,,MHSpawnPoint7,"144.51903,297.05579,23.532431","0.97437006,0,0,0.2249511",MHMonsterSpawnPoint,,220,50050
,level_004,,Region5_CP_RedSpeed_1,"353.15125,243.22014,31.98251","0.66913056,0,0,0.74314487",MHMonsterSpawnPoint,,368,0
300401;,level_004,,300401_MHSpawnPoint12,"314.4086,844.52454,17.84375","1,0,0,0",MHMonsterSpawnPoint,,337,50170
404005;100422;100412;100402;,level_004,,MonsterSpawner_Normal_M005_R5_1,"337.15594,232.4055,32.278324","1,0,0,0",MHMonsterSpawnPoint,,167,50050
604001;,level_004,,MHSpawnPoint10,"184.42191,195.62234,31.409121","0.98628563,0,0,-0.16504735",MHMonsterSpawnPoint,,221,50220
604001;,level_004,,MHSpawnPoint17,"289.74261,773.37128,19.023737","0.55193639,0,0,0.83388627",MHMonsterSpawnPoint,,222,50170
100498;,level_004,,SpQuest_100498_SpawnPoint,"860.47974,745.63141,19.171896","1,0,0,0",MHMonsterSpawnPoint,,198,0
300401;,level_004,,300401_MHSpawnPoint3,"799.13074,759.81451,18.764439","1,0,0,0",MHMonsterSpawnPoint,,338,50170
,level_004,,Region3_CP_RedSpeed_2,"155.22426,322.20856,23.410561","0.38268334,0,0,0.92387962",MHMonsterSpawnPoint,,326,0
,level_004,,Region6_CommonPoint9,"273.90076,772.46729,18.46875","0.91706008,0,0,0.39874905",MHMonsterSpawnPoint,,399,0
,level_004,,Region6_CommonPoint5,"294.51624,767.38354,18.517191","0.91706008,0,0,0.39874905",MHMonsterSpawnPoint,,401,0
604001;,level_004,,MHSpawnPoint6,"134.40617,312.99121,23.378464","0.65605897,0,0,-0.7547096",MHMonsterSpawnPoint,,223,50050
604003;,level_004,,604003_Monster8,"330.64001,231.52925,31.875517","1,0,0,0",MHMonsterSpawnPoint,,145,50050
404401;404303;404302;404301;404007;404006;404005;404004;100423;100422;100421;100413;100412;100411;100403;100402;100401;,level_004,,MonsterSpawner_Noon_M015_R6_2,"285.78607,773.96118,18.46875","1,0,0,0",MHMonsterSpawnPoint,,181,50150
604001;,level_004,,MHSpawnPoint15,"295.65424,843.89117,18.459158","0.73135406,0,0,-0.68199795",MHMonsterSpawnPoint,,224,50170
100497;,level_004,,SpQuest_100497_SpawnPoint,"790.91425,228.43744,33.594101","1,0,0,0",MHMonsterSpawnPoint,,200,0
,level_004,,Region4_CommonPoint8,"177.36415,218.68953,31.234375","1,0,0,0",MHMonsterSpawnPoint,,378,0
,level_004,,Region5_CommonPoint1,"328.57675,235.97713,31.953125","0.57357639,0,0,0.81915206",MHMonsterSpawnPoint,,383,0
,level_004,,Region4_CommonPoint2,"189.46217,196.567,31.234375","1,0,0,0",MHMonsterSpawnPoint,,265,0
,level_004,,Region3_CommonPoint2,"149.12123,293.34692,23.367685","1,0,0,0",MHMonsterSpawnPoint,,270,0
604001;,level_004,,MHSpawnPoint12,"338.15466,241.57117,32.57011","0.026176617,0,0,0.99965733",MHMonsterSpawnPoint,,225,50150
604003;,level_004,,604003_Monster7,"177.28729,203.37471,31.166536","1,0,0,0",MHMonsterSpawnPoint,,146,50050
604003;,level_004,,604003_NPC,"813.73114,895.85339,24.890625","0.96814764,0,0,-0.25038001",MHMonsterSpawnPoint,,147,34302
100491;,level_004,,100491_MHSpawnPoint3,"144.88599,325.87344,23.331882","1,0,0,0",MHMonsterSpawnPoint,,238,50250
,level_004,,Region5_CommonPoint4,"323.02921,223.47649,31.983917","0.57357639,0,0,0.81915206",MHMonsterSpawnPoint,,249,0
604003;,level_004,,604003_Monster6,"184.56712,216.04897,31.156767","1,0,0,0",MHMonsterSpawnPoint,,148,50050
404401;404303;404302;404301;404007;404006;404005;404004;100423;100422;100421;100413;100412;100411;100403;100402;100401;,level_004,,MonsterSpawner_Noon_M005_R2_2,"828.89551,734.10858,18.45639","1,0,0,0",MHMonsterSpawnPoint,,182,50050
,level_004,,Region3_CommonPoint8,"143.84885,321.7424,23.359375","1,0,0,0",MHMonsterSpawnPoint,,320,0
,level_004,,Region5_CommonPoint9,"329.64334,240.73416,31.953127","0.57357639,0,0,0.81915206",MHMonsterSpawnPoint,,283,0
,level_004,,Region4_CommonPoint10,"176.55705,226.26207,31.234375","1,0,0,0",MHMonsterSpawnPoint,,287,0
,level_004,,Region6_CommonPoint3,"289.95667,775.04041,18.46875","0.91706008,0,0,0.39874905",MHMonsterSpawnPoint,,304,0
604001;,level_004,,MHSpawnPoint4,"863.13953,748.49548,19.090801","0.59482282,0,0,0.80385685",MHMonsterSpawnPoint,,211,60280
404005;100422;100412;100402;,level_004,,MonsterSpawner_Normal_M022_R4_1,"199.54262,211.20097,31.2617","1,0,0,0",MHMonsterSpawnPoint,,166,50220
,level_004,,Region3_CommonPoint4,"162.77374,278.20047,23.41033","1,0,0,0",MHMonsterSpawnPoint,,244,0
404301;404006;100414;100413;100412;100411;,level_004,,MonsterSpawner_PHB_M022_R1_1,"866.00549,749.11755,18.790627","1,0,0,0",MHMonsterSpawnPoint,,162,50220
404401;404303;404302;404301;404007;404006;404005;404004;100423;100422;100421;100413;100412;100411;100403;100402;100401;,level_004,,MonsterSpawner_Noon_M015_R6_1,"282.53973,770.7677,18.46875","1,0,0,0",MHMonsterSpawnPoint,,183,50150
100491;,level_004,,100491_MHSpawnPoint7,"165.04926,280.26517,23.241892","0.82903761,0,0,0.5591929",MHMonsterSpawnPoint,,239,50253
,level_004,,Region5_CommonPoint8,"331.34821,222.98526,31.96875","0.57357639,0,0,0.81915206",MHMonsterSpawnPoint,,243,0
604003;,level_004,,604003_Monster1,"820.77698,724.32275,18.590265","1,0,0,0",MHMonsterSpawnPoint,,149,50050
604002;,level_004,,604002_BOSS,"840.91302,738.0661,18.331224","1,0,0,0",MHMonsterSpawnPoint,,140,60070
,level_004,,Region6_CP_RedSpeed_2,"281.4212,750.26453,18.492634","1,0,0,0",MHMonsterSpawnPoint,,282,0
404401;404303;404302;404301;404007;404006;404005;404004;100423;100422;100421;100413;100412;100411;100403;100402;100401;,level_004,,MonsterSpawner_Noon_M005_R2_1,"861.55737,751.92004,18.645748","1,0,0,0",MHMonsterSpawnPoint,,184,50050
,level_004,,Region3_CommonPoint1,"157.14459,280.99451,23.238636","1,0,0,0",MHMonsterSpawnPoint,,278,0
100491;,level_004,,100491_MHSpawnPoint1,"133.80917,315.51614,23.373713","1,0,0,0",MHMonsterSpawnPoint,,240,50251
404303;404302;404301;404007;404006;100423;100413;100403;,level_004,,MonsterSpawner_Hard_M005_R2_2,"788.27234,269.25806,17.245968","1,0,0,0",MHMonsterSpawnPoint,,177,50050
604001;,level_004,,MHSpawnPoint19,"819.81628,742.35461,19.163694","-0.35020828,0,0,0.93667185",MHMonsterSpawnPoint,,226,50150
,level_004,,Region5_CP_RedSpeed_2,"319.89777,222.40973,32.115677","0.898794,0,0,-0.43837121",MHMonsterSpawnPoint,,277,0
,level_004,,Region4_CommonPoint3,"180.50867,197.25603,31.234375","1,0,0,0",MHMonsterSpawnPoint,,344,0
404005;100422;100412;100402;,level_004,,MonsterSpawner_Normal_M005_R5_3,"330.64029,226.36594,32.769619","1,0,0,0",MHMonsterSpawnPoint,,165,50050
100404;100403;100402;100401;404302;404007;,level_004,,SpawnGrp_PBB_Point,"811.10828,752.22205,18.699656","1,0,0,0",MHMonsterSpawnPoint,,123,0
,level_004,,Region4_CP_RedSpeed_3,"212.31058,190.43678,31.26376","0.8571673,0,0,0.51503807",MHMonsterSpawnPoint,,346,0
404303;404302;404301;404007;404006;100423;100413;100403;,level_004,,MonsterSpawner_Hard_M022_R3_1,"161.02588,286.11588,23.296875","1,0,0,0",MHMonsterSpawnPoint,,178,50220
300401;,level_004,,300401_MHSpawnPoint6,"153.12299,291.04794,23.310577","1,0,0,0",MHMonsterSpawnPoint,,339,50170
,level_004,,Region1_CommonPoint1,"809.3576,728.87988,18.760036","1,0,0,0",MHMonsterSpawnPoint,,359,0
300401;,level_004,,MHSpawnPoint2,"285.5116,770.39648,18.46875","1,0,0,0",MHMonsterSpawnPoint,,340,60100
604001;,level_004,,MHSpawnPoint11,"334.93231,229.45338,32.13871","0.93969256,0,0,0.34202033",MHMonsterSpawnPoint,,137,50150
604001;,level_004,,MHSpawnPoint8,"186.40871,211.16954,31.470348","-0.017452633,0,0,0.99984771",MHMonsterSpawnPoint,,138,50220
,level_004,,ShipBoardBreak_Monster1_Point,"815.52277,233.46725,20.904907","0.47715873,0,0,0.87881714",MHMonsterSpawnPoint,,103,0
,level_004,,Box_Submit,"802.12653,875.69794,18.473125","-0.32556805,0,0,0.94551861",MHMonsterSpawnPoint,,95,39005
300401;,level_004,,300401_MHSpawnPoint16,"143.05957,304.50839,23.328125","1,0,0,0",MHMonsterSpawnPoint,,341,60100
300401;,level_004,,300401_MHSpawnPoint9,"176.31358,215.41289,31.234373","1,0,0,0",MHMonsterSpawnPoint,,342,50170
300401;,level_004,,300401_MHSpawnPoint15,"291.40662,766.94775,18.53125","1,0,0,0",MHMonsterSpawnPoint,,343,50170
,level_004,,Region6_CP_RedSpeed_1,"287.48218,782.1311,18.498135","0.034899376,0,0,0.99939084",MHMonsterSpawnPoint,,360,0
404401;404004;100421;100411;100401;,level_004,,MonsterSpawner_Easy_M005_R5_1,"334.85452,234.7061,32.165436","1,0,0,0",MHMonsterSpawnPoint,,173,50050
,level_004,,Region4_CP_RedSpeed_1,"174.87173,231.4897,31.31085","-0.0087265614,0,0,0.99996191",MHMonsterSpawnPoint,,325,0
,level_004,,Region5_CommonPoint5,"342.38916,240.99109,31.953125","0.57357639,0,0,0.81915206",MHMonsterSpawnPoint,,395,0
